AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,AnswerKey,NumberOfAnswerOptions,PerformanceTask,PtWritingType,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2,CutPoint3,ScaledLow3,ScaledHigh3,CutPoint4,ScaledLow4,ScaledHigh4
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183371,200,183371,item-200-183371.xml,1,MC,11,,,,,Y,PRN,ENU-Braille,3,ENU,Yes,3,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,23,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-3,SBAC-3|G-C,SBAC-3|G-C|NA,SBAC-3|G-C|NA|G-11,,,,3|G-C|G,,,B,4,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183348,200,183348,item-200-183348.xml,1,MC,11,SBAC-MA-v6:1|P|TS04|J-11,1,J-11,,Y,PRN,ENU-Braille,2,ENU,Yes,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,24,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS04,SBAC-1|P|TS04|J-11,,,A-REI.10,1|A-REI|J,,,D,4,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183455,200,183455,item-200-183455.xml,1,EQ,11,,,,,Y,BRF,ENU-Braille,3,ENU,Yes,3,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,25,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-3,SBAC-3|A-REI,SBAC-3|A-REI|NA,SBAC-3|A-REI|NA|E-11,,,A-REI.3,3|A-REI|E,,1|A-REI|I;3|A-REI|C,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183282,200,183282,item-200-183282.xml,1,MC,11,SBAC-MA-v6:1|P|TS05|K-11,1,K-11,,Y,BRF,ENU-Braille,1,ENU,Yes,2,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,26,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS05,SBAC-1|P|TS05|K-11,,,F-IF.3,1|F-IF|K,,,B,4,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183294,200,183294,item-200-183294.xml,1,EQ,11,SBAC-MA-v6:1|P|TS01|E-11,1,E-11,,Y,BRF,ENU-Braille,2,ENU,Yes,7,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,27,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS01,SBAC-1|P|TS01|E-11,,,A-SSE.3,1|A-SSE|E,,,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183202,200,183202,item-200-183202.xml,1,EQ,11,SBAC-MA-v6:1|P|TS06|L-11,1,L-11,,Y,PRN,ENU-Braille,2,ENU,Yes,4,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,28,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS06,SBAC-1|P|TS06|L-11,,,F-IF.6,1|F-IF|L,,,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183427,200,183427,item-200-183427.xml,1,EQ,11,,,,,Y,BRF,ENU-Braille,3,ENU,Yes,5,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,29,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-4,SBAC-4|A-REI,SBAC-4|A-REI|NA,SBAC-4|A-REI|NA|E-11,,,A-REI.3,4|A-REI|E,,1|A-REI|I,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183381,200,183381,item-200-183381.xml,1,MS,11,,,,,Y,PRN,ENU-Braille,2,ENU,Yes,7,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,30,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-3,SBAC-3|G-CO,SBAC-3|G-CO|NA,SBAC-3|G-CO|NA|A-11,,,G-CO.11,3|G|A,,1|G-CO|O;3|G-CO|F,"B,E",5,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183360,200,183360,item-200-183360.xml,1,EQ,11,SBAC-MA-v6:2|A|NA|A-11,2,A-11,,Y,BRF,ENU-Braille,2,ENU,Yes,2,2,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,31,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-2,SBAC-2|A,SBAC-2|A|NA,SBAC-2|A|NA|A-11,,,,2|A-CED|A,A-CED.A;A-CED.1,1|A-CED|G,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183535,200,183535,item-200-183535.xml,1,MI,11,SBAC-MA-v6:1|S|TS08|P-11,1,P-11,,Y,BRF,ENU-Braille,2,ENU,Yes,None,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,32,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|S,SBAC-1|S|TS08,SBAC-1|S|TS08|P-11,,,S-ID.A,1|S-ID|P,,,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183342,200,183342,item-200-183342.xml,1,SA,11,SBAC-MA-v6:3|G|NA|B-11,3,B-11,,Y,PRN,ENU-Braille,3,ENU,Yes,3,3,,HandScored,Y,FALSE,TRUE,TRUE,TRUE,33,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-3,SBAC-3|G,SBAC-3|G|NA,SBAC-3|G|NA|B-11,,,,3|G-CO|B,G-CO.C;G-CO.11,1|G-CO|O,Hand,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183278,200,183278,item-200-183278.xml,1,MI,11,SBAC-MA-v6:1|P|TS05|K-11,1,K-11,,Y,BRF,ENU-Braille,2,ENU,Yes,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,34,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS05,SBAC-1|P|TS05|K-11,,,F-IF.1,1|F-IF|K,,,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183352,200,183352,item-200-183352.xml,1,MI,11,,,,,Y,BRF,ENU-Braille,2,ENU,Yes,1,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,35,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-2,SBAC-2|G-SRT,SBAC-2|G-SRT|NA,SBAC-2|G-SRT|NA|D-11,,,G-SRT.8,2|G|D,,1|G-SRT|O,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183318,200,183318,item-200-183318.xml,1,GI,11,,,,,Y,BRF,ENU-Braille,3,ENU,Yes,1,2,,HandScored,Y,FALSE,TRUE,TRUE,TRUE,36,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-4,SBAC-4|A-CED,SBAC-4|A-CED|NA,SBAC-4|A-CED|NA|F-11,,,A-CED.2,4|A-CED|F,,4|A-CED|A;2|A-CED|A;1|A-CED|G,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183288,200,183288,item-200-183288.xml,1,MI,11,SBAC-MA-v6:1|S|TS07|O-11,1,O-11,,Y,PRN,ENU-Braille,1,ENU,Yes,2,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,37,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|S,SBAC-1|S|TS07,SBAC-1|S|TS07|O-11,,,G-SRT.8,1|G-SRT|O,,,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183232,200,183232,item-200-183232.xml,1,GI,11,SBAC-MA-v6:1|P|TS06|M-11,1,M-11,,Y,BRF,ENU-Braille,1,ENU,Yes,None,2,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,38,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS06,SBAC-1|P|TS06|M-11,,,F-IF.7,1|F-IF|M,,,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183358,200,183358,item-200-183358.xml,1,EQ,11,SBAC-MA-v6:1|P|TS03|G-11,1,G-11,,Y,BRF,ENU-Braille,1,ENU,Yes,None,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,39,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS03,SBAC-1|P|TS03|G-11,,,,1|A-CED|G,,,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-SUM-MATH-11-2019-2020,MATH,11,summative,SUM,Grade 11 Math - Summative,1,2019,200-183334,200,183334,item-200-183334.xml,1,EQ,11,,,,,Y,BRF,ENU-Braille,2,ENU,Yes,1,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,40,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-11-2019-2020-2019,SBAC-2,SBAC-2|A-REI,SBAC-2|A-REI|NA,SBAC-2|A-REI|NA|A-11,,,,2|A-REI|A,,2|A-REI|B,qrx,0,,,1,2280,2543,2,2543,2628,3,2628,2718,4,2718,2862
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183471,200,183471,item-200-183471.xml,1,EQ,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,Y,BRF,ENU-Braille,1,ENU,No,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,1,IRTGPC,1,4,0.87085,-1.19356,0.20084,1.68943,3.35493,1.01291,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS02,SBAC-1|P|TS02|D-3,,,3.OA.8,1|OA|D-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183393,200,183393,item-200-183393.xml,1,EQ,3,SBAC-MA-v6:1|S|TS04|E-3,1,E-3,,Y,BRF,ENU-Braille,1,ENU,No,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,2,IRTGPC,1,1,0.77596,-0.6076,0,,,-0.6076,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|S,SBAC-1|S|TS04,SBAC-1|S|TS04|E-3,,,3.NBT.2,1|NBT|E-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183405,200,183405,item-200-183405.xml,1,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,Y,BRF,ENU-Braille,1,ENU,No,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,3,IRTGPC,1,2,0.90824,0.68522,1.31626,,,1.00074,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS03,SBAC-1|P|TS03|A-3,,,3.OA.3,1|OA|A-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183340,200,183340,item-200-183340.xml,1,MC,3,SBAC-MA-v6:3|OA|NA|F-3,3,F-3,,Y,BRF,ENU-Braille,2,ENU,No,2,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,4,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-3,SBAC-3|OA,SBAC-3|OA|NA,SBAC-3|OA|NA|F-3,,,3.OA.B,3|OA|F,,1|OA|B-3,D,4,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183431,200,183431,item-200-183431.xml,1,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,Y,BRF,ENU-Braille,1,ENU,No,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,5,IRTGPC,1,4,0.87085,-1.19356,0.20084,1.68943,3.35493,1.01291,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS03,SBAC-1|P|TS03|A-3,,,3.OA.3,1|OA|A-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183643,200,183643,item-200-183643.xml,1,MC,3,SBAC-MA-v6:1|P|TS01|G-3,1,G-3,,Y,PRN,ENU-Braille,1,ENU,No,None,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,6,IRTGPC,1,1,0.77596,-0.6076,0,,,-0.6076,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS01,SBAC-1|P|TS01|G-3,,,3.MD.1,1|MD|G-3,,,D,4,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183631,200,183631,item-200-183631.xml,1,MC,3,SBAC-MA-v6:2|NBT|NA|C-3,2,C-3,,Y,BRF,ENU-Braille,2,ENU,No,1,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,7,IRTGPC,1,2,0.90824,0.68522,1.31626,,,1.00074,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-2,SBAC-2|NBT,SBAC-2|NBT|NA,SBAC-2|NBT|NA|C-3,,,3.NBT.2,2|NBT|C,,1|NBT|E-3;2|NBT|A,B,4,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183441,200,183441,item-200-183441.xml,1,EQ,3,SBAC-MA-v6:1|S|TS04|J-3,1,J-3,,Y,PRN,ENU-Braille,1,ENU,No,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,8,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|S,SBAC-1|S|TS04,SBAC-1|S|TS04|J-3,,,3.MD.8,1|MD|J-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183212,200,183212,item-200-183212.xml,1,EQ,3,SBAC-MA-v6:1|P|TS02|F-3,1,F-3,,Y,BRF,ENU-Braille,1,ENU,No,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,9,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS02,SBAC-1|P|TS02|F-3,,,3.NF.3c,1|NF|F-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183350,200,183350,item-200-183350.xml,1,MC,3,SBAC-MA-v6:3|NF|NA|D-3,3,D-3,,Y,PRN,ENU-Braille,3,ENU,No,3,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,10,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-3,SBAC-3|NF,SBAC-3|NF|NA,SBAC-3|NF|NA|D-3,,,3.NF.1,3|NF|D,,1|NF|F-3;3|NF|F,C,4,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183210,200,183210,item-200-183210.xml,1,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,Y,BRF,ENU-Braille,1,ENU,No,None,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,11,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS03,SBAC-1|P|TS03|A-3,,,3.OA.4,1|OA|A-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183537,200,183537,item-200-183537.xml,1,MC,3,SBAC-MA-v6:1|P|TS01|B-3,1,B-3,,Y,BRF,ENU-Braille,1,ENU,No,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,12,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS01,SBAC-1|P|TS01|B-3,,,3.OA.6,1|OA|B-3,,,C,4,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183246,200,183246,item-200-183246.xml,1,TI,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,Y,BRF,ENU-Braille,2,ENU,No,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,13,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS02,SBAC-1|P|TS02|D-3,,,3.OA.9,1|OA|D-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183533,200,183533,item-200-183533.xml,1,MI,3,SBAC-MA-v6:1|P|TS01|C-3,1,C-3,,Y,BRF,ENU-Braille,1,ENU,No,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,14,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS01,SBAC-1|P|TS01|C-3,,,3.OA.7,1|OA|C-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183234,200,183234,item-200-183234.xml,1,EQ,3,SBAC-MA-v6:1|P|TS01|C-3,1,C-3,,Y,BRF,ENU-Braille,1,ENU,No,None,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,15,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-1,SBAC-1|P,SBAC-1|P|TS01,SBAC-1|P|TS01|C-3,,,3.OA.7,1|OA|C-3,,,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183617,200,183617,item-200-183617.xml,1,MC,3,SBAC-MA-v6:3|MD|NA|F-3,3,F-3,,Y,PRN,ENU-Braille,2,ENU,No,7,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,16,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-3,SBAC-3|MD,SBAC-3|MD|NA,SBAC-3|MD|NA|F-3,,,3.MD.1,3|MD|F,,1|MD|G-3;3|MD|C,B,4,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183366,200,183366,item-200-183366.xml,1,MC,3,SBAC-MA-v6:4|MD|NA|C-3,4,C-3,,Y,PRN,ENU-Braille,2,ENU,No,4,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,17,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-4,SBAC-4|MD,SBAC-4|MD|NA,SBAC-4|MD|NA|C-3,,,3.MD.C,4|MD|C,,1|MD|I-3,A,4,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-SUM-MATH-3-2019-2020,MATH,3,summative,SUM,Grade 3 Math - Summative,1,2019,200-183222,200,183222,item-200-183222.xml,1,EQ,3,SBAC-MA-v6:2|OA|NA|A-3,2,A-3,,Y,BRF,ENU-Braille,2,ENU,No,1,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,18,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-MATH-3-2019-2020-2019,SBAC-2,SBAC-2|OA,SBAC-2|OA|NA,SBAC-2|OA|NA|A-3,,,3.OA.8,2|OA|A,,1|OA|D-3,qrx,0,,,1,2189,2381,2,2381,2436,3,2436,2501,4,2501,2621
