AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2,CutPoint3,ScaledLow3,ScaledHigh3,CutPoint4,ScaledLow4,ScaledHigh4
(SBAC)SBAC-IAB-FIXED-G5M-NBT-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NBT-MATH-5,MATH,5,interim,IAB,MTH IAB G5 NumbersOperationsBase10,8016,2015,200-26387,200,26387,item-200-26387.xml,7992,MC,5,SBAC-MA-v6:4|NBT|NA|C,4,C,,Y,PRN,ENU-Braille,2,ENU,No,4,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,5,IRT3PLn,1,1,0.64379,-0.93075,0,,,-0.93075,(SBAC)SBAC-IAB-FIXED-G5M-NBT-MATH-5-Winter-2014-2015,,SBAC-4|NBT,,SBAC-4|NBT|NA|C,,,,4|NBT|C,"5.NBT.7	",1|NBT|D-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NBT-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NBT-MATH-5,MATH,5,interim,IAB,MTH IAB G5 NumbersOperationsBase10,8016,2015,200-45342,200,45342,item-200-45342.xml,7992,MC,5,SBAC-MA-v6:3|NBT|NA|E,3,E,,Y,BRF,ENU-Braille,3,ENU,No,3,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,0.59116,-1.02246,0,,,-1.02246,(SBAC)SBAC-IAB-FIXED-G5M-NBT-MATH-5-Winter-2014-2015,,SBAC-3|NBT,,SBAC-3|NBT|NA|E,,,,3|NBT|E,"5.NBT.7	",1|NBT|D-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NBT-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NBT-MATH-5,MATH,5,interim,IAB,MTH IAB G5 NumbersOperationsBase10,8016,2015,200-5469,200,5469,item-200-5469.xml,7992,EQ,5,SBAC-MA-v6:1|P|TS03|D-5,1,D-5,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.69358,-1.91097,0,,,-1.91097,(SBAC)SBAC-IAB-FIXED-G5M-NBT-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|D-5,,,"5.NBT.7	",1|NBT|D-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NBT-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NBT-MATH-5,MATH,5,interim,IAB,MTH IAB G5 NumbersOperationsBase10,8016,2015,200-91,200,91,item-200-91.xml,7992,EQ,5,SBAC-MA-v6:1|P|TS03|D-5,1,D-5,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.59351,-1.44996,0,,,-1.44996,(SBAC)SBAC-IAB-FIXED-G5M-NBT-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|D-5,,,"5.NBT.5	",1|NBT|D-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-107,200,107,item-200-107.xml,7992,EQ,5,SBAC-MA-v6:1|P|TS01|E-5,1,E-5,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,6,IRT3PLn,1,1,1.17445,-0.13208,0,,,-0.13208,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-5,,,"5.NF.1	",1|NF|E-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-11467,200,11467,item-200-11467.xml,7992,MC,5,SBAC-MA-v6:1|P|TS01|E-5,1,E-5,,Y,BRF,ENU-Braille,1,ENU,No,7,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,7,IRT3PLn,1,1,0.99025,-0.10145,0,,,-0.10145,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-5,,,"5.NF.1	",1|NF|E-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-11637,200,11637,item-200-11637.xml,7992,MC,5,SBAC-MA-v6:4|NF|NA|E,4,E,,Y,BRF,ENU-Braille,3,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,0.41609,1.03409,0,,,1.03409,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-4|NF,,SBAC-4|NF|NA|E,,,,4|NF|E,"5.NF.4	",1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-11759,200,11759,item-200-11759.xml,7992,MC,5,SBAC-MA-v6:1|P|TS01|E-5,1,E-5,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,5,IRT3PLn,1,1,0.90601,-0.5262,0,,,-0.5262,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-5,,,"5.NF.1	",1|NF|E-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-11763,200,11763,item-200-11763.xml,7992,MC,5,SBAC-MA-v6:1|P|TS01|E-5,1,E-5,,Y,BRF,ENU-Braille,1,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,1.03942,-0.51986,0,,,-0.51986,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-5,,,"5.NF.1	",1|NF|E-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-12139,200,12139,item-200-12139.xml,7992,MC,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,0.88768,-0.54452,0,,,-0.54452,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.3	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-13908,200,13908,item-200-13908.xml,7992,MC,5,SBAC-MA-v6:1|P|TS01|E-5,1,E-5,,Y,BRF,ENU-Braille,2,ENU,No,7,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.43649,0.65975,0,,,0.65975,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-5,,,"5.NF.1	",1|NF|E-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-18874,200,18874,item-200-18874.xml,7992,MC,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,Y,BRF,ENU-Braille,1,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.30751,-1.57234,0,,,-1.57234,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.3	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-2134,200,2134,item-200-2134.xml,7992,EQ,5,SBAC-MA-v6:2|NF|NA|A,2,A,,Y,PRN,ENU-Braille,2,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,11,IRT3PLn,1,1,0.9907,0.47391,0,,,0.47391,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-2|NF,,SBAC-2|NF|NA|A,,,,2|NF|A,"5.NF.4b	",1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-2180,200,2180,item-200-2180.xml,7992,EQ,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,Y,BRF,ENU-Braille,2,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,15,IRT3PLn,1,1,1.02997,1.76588,0,,,1.76588,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.6	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-2196,200,2196,item-200-2196.xml,7992,EQ,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,Y,BRF,ENU-Braille,1,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,14,IRT3PLn,1,1,0.77705,1.43087,0,,,1.43087,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.3	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-36110,200,36110,item-200-36110.xml,7992,MS,5,SBAC-MA-v6:3|NF|NA|D,3,D,,Y,BRF,ENU-Braille,3,ENU,No,2,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,9,IRT3PLn,1,1,0.72376,1.04024,0,,,1.04024,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-3|NF,,SBAC-3|NF|NA|D,,,,3|NF|D,"5.NBT.7	",1|NBT|D-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-44378,200,44378,item-200-44378.xml,7992,MS,5,SBAC-MA-v6:3|NF|NA|E,3,E,,Y,BRF,ENU-Braille,3,ENU,No,3,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,12,IRT3PLn,1,1,0.89273,0.56083,0,,,0.56083,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-3|NF,,SBAC-3|NF|NA|E,,,,3|NF|E,"5.NF.A	",1|NF|E-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-5453,200,5453,item-200-5453.xml,7992,EQ,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,Y,BRF,ENU-Braille,2,ENU,No,2,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,13,IRT3PLn,1,1,1.23034,0.54982,0,,,0.54982,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.5a	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-NF-MATH-5,MATH,5,interim,IAB,MTH IAB G5 Fractions,8016,2015,200-6083,200,6083,item-200-6083.xml,7992,MC,5,SBAC-MA-v6:1|P|TS02|F-5,1,F-5,,Y,PRN,ENU-Braille,2,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.5574,-2.26403,0,,,-2.26403,(SBAC)SBAC-IAB-FIXED-G5M-NF-MATH-5-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|F-5,,,"5.NF.4a	",1|NF|F-5,,,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5,MATH,5,interim,IAB,MTH IAB Perf G5 TurtleHabitat,8016,2015,200-19676,200,19676,item-200-19676.xml,7992,EQ,5,SBAC-MA-v6:2|NF|NA|A,2,A,200-390,Y,BRF,ENU-Braille,2,ENU,No,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,FALSE,FALSE,1,IRT3PLn,1,1,1.10706,0.28055,0,,,0.28055,(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,,SBAC-2|NF,,SBAC-2|NF|NA|A,,,,2|NF|A,"5.NF.5	;5.NF.6	",2|NF|C;1|NF|F-5;1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5,MATH,5,interim,IAB,MTH IAB Perf G5 TurtleHabitat,8016,2015,200-19677,200,19677,item-200-19677.xml,7992,EQ,5,SBAC-MA-v6:2|MD|NA|A,2,A,200-390,Y,PRN,ENU-Braille,2,ENU,No,6,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,FALSE,FALSE,2,IRT3PLn,1,1,1.16269,1.47967,0,,,1.47967,(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,,SBAC-2|MD,,SBAC-2|MD|NA|A,,,,2|MD|A,"5.NBT.5	;4.MD.3	",1|NBT|D-5;1|MD|I-4;2|MD|B,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5,MATH,5,interim,IAB,MTH IAB Perf G5 TurtleHabitat,8016,2015,200-19678,200,19678,item-200-19678.xml,7992,TI,5,SBAC-MA-v6:4|NF|NA|F,4,F,200-390,Y,BRF,ENU-Braille,2,ENU,No,2,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,3,IRTGPC,1,2,0.81895,0.38789,1.10725,,,0.74757,(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,,SBAC-4|NF,,SBAC-4|NF|NA|F,,,,4|NF|F,"5.NF.6	;5.NF.4	",1|NF|F-5;4|NF|A;1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5,MATH,5,interim,IAB,MTH IAB Perf G5 TurtleHabitat,8016,2015,200-19679,200,19679,item-200-19679.xml,7992,EQ,5,SBAC-MA-v6:4|NBT|NA|A,4,A,200-390,Y,BRF,ENU-Braille,2,ENU,No,4,3,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,4,IRTGPC,1,3,0.42388,3.56647,1.12645,-4.23704,,0.15196,(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,,SBAC-4|NBT,,SBAC-4|NBT|NA|A,,,,4|NBT|A,"4.MD.2	;5.NBT.7	",1|MD|I-4;4|NBT|F;1|NBT|D-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5,MATH,5,interim,IAB,MTH IAB Perf G5 TurtleHabitat,8016,2015,200-19680,200,19680,item-200-19680.xml,7992,SA,5,SBAC-MA-v6:3|NF|NA|F,3,F,200-390,Y,BRF,ENU-Braille,3,ENU,No,3,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,5,IRT3PLn,1,1,0.5866,-0.01515,0,,,-0.01515,(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,,SBAC-3|NF,,SBAC-3|NF|NA|F,,,,3|NF|F,"5.NF.6	;5.NF.4	",3|NF|B;1|NF|F-5;1|NF|F-5,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5,MATH,5,interim,IAB,MTH IAB Perf G5 TurtleHabitat,8016,2015,200-19681,200,19681,item-200-19681.xml,7992,SA,5,SBAC-MA-v6:3|NF|NA|F,3,F,200-390,Y,BRF,ENU-Braille,3,ENU,No,1,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,6,IRTGPC,1,2,0.9479,1.78091,1.45339,,,1.61715,(SBAC)SBAC-IAB-FIXED-G5M-Perf-TurtleHabitat-MATH-5-Winter-2014-2015,,SBAC-3|NF,,SBAC-3|NF|NA|F,,,,3|NF|F,"5.NF.6	;5.NF.2	",1|NF|F-5;3|NF|B;1|NF|E-5;3|NBT|B,1,2.22E+03,2.46E+03,2,2.46E+03,2.53E+03,3,2.53E+03,2.58E+03,4,2.58E+03,2.70E+03
(SBAC)SBAC-IAB-FIXED-G6M-EE-Winter-2014-2015,SBAC-IAB-FIXED-G6M-EE,MATH,6,interim,IAB,MTH IAB G6 ExpressionsEquations,8016,2015,200-12092,200,12092,item-200-12092.xml,7992,EQ,6,SBAC-MA-v6:2|EE|NA|A,2,A,,Y,BRF,ENU-Braille,2,ENU,Yes,2,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,0.81484,1.06734,0,,,1.06734,(SBAC)SBAC-IAB-FIXED-G6M-EE-Calc-MATH-6-Winter-2014-2015,,SBAC-2|EE,,SBAC-2|EE|NA|A,,,,2|EE|A,"6.RP.3c	",1|RP|A-6,1,2.24E+03,2.47E+03,2,2.47E+03,2.55E+03,3,2.55E+03,2.61E+03,4,2.61E+03,2.75E+03
(SBAC)SBAC-IAB-FIXED-G6M-EE-Winter-2014-2015,SBAC-IAB-FIXED-G6M-EE,MATH,6,interim,IAB,MTH IAB G6 ExpressionsEquations,8016,2015,200-13808,200,13808,item-200-13808.xml,7992,MS,6,SBAC-MA-v6:1|P|TS01|E-6,1,E-6,,Y,BRF,ENU-Braille,1,ENU,No,None,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.67168,1.94911,0,,,1.94911,(SBAC)SBAC-IAB-FIXED-G6M-EE-NoCalc-MATH-6-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-6,,,"6.EE.4	",1|EE|E-6,,,1,2.24E+03,2.47E+03,2,2.47E+03,2.55E+03,3,2.55E+03,2.61E+03,4,2.61E+03,2.75E+03
(SBAC)SBAC-IAB-FIXED-G6M-EE-Winter-2014-2015,SBAC-IAB-FIXED-G6M-EE,MATH,6,interim,IAB,MTH IAB G6 ExpressionsEquations,8016,2015,200-14249,200,14249,item-200-14249.xml,7992,MC,6,SBAC-MA-v6:3|EE|NA|E,3,E,,Y,BRF,ENU-Braille,3,ENU,Yes,3,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,12,IRT3PLn,1,1,0.23099,0.02874,0,,,0.02874,(SBAC)SBAC-IAB-FIXED-G6M-EE-Calc-MATH-6-Winter-2014-2015,,SBAC-3|EE,,SBAC-3|EE|NA|E,,,,3|EE|E,"6.EE.3	",1|EE|E-6,1,2.24E+03,2.47E+03,2,2.47E+03,2.55E+03,3,2.55E+03,2.61E+03,4,2.61E+03,2.75E+03
