AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,PtWritingType,AnswerKey,NumberOfAnswerOptions,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2,CutPoint3,ScaledLow3,ScaledHigh3,CutPoint4,ScaledLow4,ScaledHigh4,CutPoint5,ScaledLow5,ScaledHigh5,CutPoint6,ScaledLow6,ScaledHigh6
(SBAC)SBAC-IAB-FIXED-G11NewSubject-BriefWrites-NewSubject-11-Winter-2017-2018,SBAC-IAB-FIXED-G11NewSubject-BriefWrites-NewSubject-11,newsubject,11,interim,IAB,High School NewSubject - Brief Writes (IAB),12094,2018,200-33218,200,33218,item-200-33218.xml,12327,SA,11,SBAC-NewSubject-v1:2-W|3-11,CLAIM_2,1-Apr,,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,3,IRTGPC,1,2,0.62844,-0.38994,2.66386,,,1.13696,(SBAC)SBAC-IAB-FIXED-G11E-BriefWrites-NewSubject-11-Winter-2017-2018,,SBAC-2-W|3-11,,,,,"11-12.W.2f	;11-12.W.2f	",CLAIM_2|4-1,"11-12.W.2f	",,,Hand,0,1,2300,2490,2,2490,2580,3,2580,2680,4,2680,2800,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-37033,200,37033,item-200-37033.xml,12327,MS,7,SBAC-NewSubject-v1:1-IT|10-7,CLAIM_1,1-Jan,200-56,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,7,IRT3PLn,1,1,0.52787,0.67721,0,,,0.67721,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|10-7,,,,,"7.RI.4	;7.RI.4	",CLAIM_1|1-1,"7.RI.4	",,,"A,B",5,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-37035,200,37035,item-200-37035.xml,12327,HTQ,7,SBAC-NewSubject-v1:1-IT|11-7,CLAIM_1,1-Jan,200-56,,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,9,IRT3PLn,1,1,0.48308,1.63665,0,,,1.63665,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|11-7,,,,,"7.RI.3	;7.RI.3	",CLAIM_1|1-1,"7.RI.3	",,,qrx,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-37533,200,37533,item-200-37533.xml,12327,SA,7,SBAC-NewSubject-v1:1-IT|9-7,CLAIM_1,1-Jan,200-56,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,12,IRTGPC,1,2,0.68116,0.59945,2.22653,,,1.41299,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|9-7,,,,,,CLAIM_1|1-1,,,,Hand,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-37535,200,37535,item-200-37535.xml,12327,MS,7,SBAC-NewSubject-v1:1-IT|13-7,CLAIM_1,1-Jan,200-56,,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,11,IRT3PLn,1,1,0.46702,2.97983,0,,,2.97983,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|13-7,,,,,,CLAIM_1|1-1,,,,"C,D",6,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-37641,200,37641,item-200-37641.xml,12327,MS,7,SBAC-NewSubject-v1:1-IT|9-7,CLAIM_1,1-Jan,200-1215,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,15,IRT3PLn,1,1,0.34105,2.14978,0,,,2.14978,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|9-7,,,,,,CLAIM_1|1-1,,,,"A,C",6,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-37645,200,37645,item-200-37645.xml,12327,MS,7,SBAC-NewSubject-v1:1-IT|13-7,CLAIM_1,1-Jan,200-1215,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,14,IRT3PLn,1,1,0.74791,0.91155,0,,,0.91155,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|13-7,,,,,,CLAIM_1|1-1,,,,"A,C,D",6,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-58761,200,58761,item-200-58761.xml,12327,HTQ,7,SBAC-NewSubject-v1:1-IT|8-7,CLAIM_1,1-Jan,200-56,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,8,IRT3PLn,1,1,0.45326,1.31549,0,,,1.31549,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|8-7,,,,,,CLAIM_1|1-1,,,,qrx,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-59147,200,59147,item-200-59147.xml,12327,EBSR,7,SBAC-NewSubject-v1:1-IT|12-7,CLAIM_1,1-Jan,200-56,,BRF,ENU-Braille,4,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,10,IRT3PLn,1,1,1.11074,1.50301,0,,,1.50301,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|12-7,,,,,,CLAIM_1|1-1,,,,"C;E,F",0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-62585,200,62585,item-200-62585.xml,12327,EBSR,7,SBAC-NewSubject-v1:1-IT|11-7,CLAIM_1,1-Jan,200-1215,N,BRF,ENU-Braille,4,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,13,IRT3PLn,1,1,0.70192,0.24333,0,,,0.24333,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|11-7,,,,,,CLAIM_1|1-1,,,,C;A,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadInfo-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Informational Texts (IAB),12094,2018,200-62587,200,62587,item-200-62587.xml,12327,HTQ,7,SBAC-NewSubject-v1:1-IT|12-7,CLAIM_1,1-Jan,200-1215,N,BRF,ENU-Braille,4,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,16,IRT3PLn,1,1,0.46929,2.76796,0,,,2.76796,(SBAC)SBAC-IAB-FIXED-G7E-ReadInfo-NewSubject-7-Winter-2017-2018,,SBAC-1-IT|12-7,,,,,,CLAIM_1|1-1,,,,qrx,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-43866,200,43866,item-200-43866.xml,12327,MC,7,SBAC-NewSubject-v1:1-LT|1-7,CLAIM_5,1-Nov,200-1362,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,6,IRT3PLn,1,1,0.46161,0.46949,0,,,0.46949,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|1-7,,,,,"7.RL.1	;7.RL.1	",CLAIM_5|11-1,"7.RL.1	",,,C,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-43872,200,43872,item-200-43872.xml,12327,EBSR,7,SBAC-NewSubject-v1:1-LT|2-7,CLAIM_5,1-Nov,200-1362,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,8,IRT3PLn,1,1,0.65345,0.92717,0,,,0.92717,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|2-7,,,,,"7.RL.2	;7.RL.2	",CLAIM_5|11-1,"7.RL.2	",,,B;C,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-43875,200,43875,item-200-43875.xml,12327,MC,7,SBAC-NewSubject-v1:1-LT|3-7,CLAIM_5,1-Nov,200-1362,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,5,IRT3PLn,1,1,0.29248,-1.92354,0,,,-1.92354,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|3-7,,,,,"7.RL.4	;7.RL.4	",CLAIM_5|11-1,"7.RL.4	",,,C,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-43881,200,43881,item-200-43881.xml,12327,EBSR,7,SBAC-NewSubject-v1:1-LT|4-7,CLAIM_5,1-Nov,200-1362,N,BRF,ENU-Braille,4,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,7,IRT3PLn,1,1,0.8981,0.4277,0,,,0.4277,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|4-7,,,,,"7.RL.3	;7.RL.3	",CLAIM_5|11-1,"7.RL.3	",,,A;D,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-48565,200,48565,item-200-48565.xml,12327,MS,7,SBAC-NewSubject-v1:1-LT|6-7,CLAIM_5,1-Nov,200-1362,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,9,IRT3PLn,1,1,0.73606,2.20074,0,,,2.20074,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|6-7,,,,,"7.RL.5	;7.RL.5	",CLAIM_5|11-1,"7.RL.5	",,,"A,C",6,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-48569,200,48569,item-200-48569.xml,12327,MC,7,SBAC-NewSubject-v1:1-LT|7-7,CLAIM_5,1-Nov,200-1362,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,10,IRT3PLn,1,1,0.83874,-1.13092,0,,,-1.13092,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|7-7,,,,,"7.RL.4	;7.RL.4	",CLAIM_5|11-1,"7.RL.4	",,,D,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-54996,200,54996,item-200-54996.xml,12327,HTQ,7,SBAC-NewSubject-v1:1-LT|1-7,CLAIM_5,1-Nov,200-1837,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,1,IRT3PLn,1,1,0.81093,1.20702,0,,,1.20702,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|1-7,,,,,"7.RL.1	;7.RL.1	",CLAIM_5|11-1,"7.RL.1	",,,qrx,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-55315,200,55315,item-200-55315.xml,12327,MC,7,SBAC-NewSubject-v1:1-LT|3-7,CLAIM_5,1-Nov,200-1837,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,2,IRT3PLn,1,1,0.49845,0.32278,0,,,0.32278,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|3-7,,,,,"7.RL.4	;7.RL.4	",CLAIM_5|11-1,"7.RL.4	",,,D,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-55319,200,55319,item-200-55319.xml,12327,EBSR,7,SBAC-NewSubject-v1:1-LT|4-7,CLAIM_5,1-Nov,200-1837,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,3,IRT3PLn,1,1,1.21525,0.42181,0,,,0.42181,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|4-7,,,,,"7.RL.6	;7.RL.6	",CLAIM_5|11-1,"7.RL.6	",,,C;D,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-55325,200,55325,item-200-55325.xml,12327,MC,7,SBAC-NewSubject-v1:1-LT|6-7,CLAIM_5,1-Nov,200-1837,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,4,IRT3PLn,1,1,0.94661,-0.98328,0,,,-0.98328,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|6-7,,,,,"7.RL.5	;7.RL.5	",CLAIM_5|11-1,"7.RL.5	",,,C,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-98347,200,98347,item-200-98347.xml,12327,MC,7,SBAC-NewSubject-v1:1-LT|1-7,CLAIM_5,1-Nov,200-2690,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,11,IRT3PLn,1,1,0.7015,0.4672,0,,,0.4672,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|1-7,,,,,"7.RL.1	;7.RL.1	",CLAIM_5|11-1,"7.RL.1	",,,B,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-98351,200,98351,item-200-98351.xml,12327,MS,7,SBAC-NewSubject-v1:1-LT|2-7,CLAIM_5,1-Nov,200-2690,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,12,IRT3PLn,1,1,0.573,1.6745,0,,,1.6745,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|2-7,,,,,"7.RL.2	;7.RL.2	",CLAIM_5|11-1,"7.RL.2	",,,"A,B",8,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-98355,200,98355,item-200-98355.xml,12327,HTQ,7,SBAC-NewSubject-v1:1-LT|4-7,CLAIM_5,1-Nov,200-2690,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,13,IRT3PLn,1,1,0.8414,0.8803,0,,,0.8803,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|4-7,,,,,"7.RL.3	;7.RL.3	",CLAIM_5|11-1,"7.RL.3	",,,qrx,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-98357,200,98357,item-200-98357.xml,12327,EBSR,7,SBAC-NewSubject-v1:1-LT|5-7,CLAIM_5,1-Nov,200-2690,N,BRF,ENU-Braille,4,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,14,IRT3PLn,1,1,0.9433,2.7138,0,,,2.7138,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|5-7,,,,,"7.RL.3	;7.RL.3	",CLAIM_5|11-1,"7.RL.3	",,,"B;B,C",0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-ReadLit-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Read Literary Texts (IAB),12094,2018,200-98363,200,98363,item-200-98363.xml,12327,MC,7,SBAC-NewSubject-v1:1-LT|6-7,CLAIM_5,1-Nov,200-2690,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,15,IRT3PLn,1,1,0.4451,0.7422,0,,,0.7422,(SBAC)SBAC-IAB-FIXED-G7E-ReadLit-NewSubject-7-Winter-2017-2018,,SBAC-1-LT|6-7,,,,,"7.RL.5	;7.RL.5	",CLAIM_5|11-1,"7.RL.5	",,,D,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-Research-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-Research-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Research (IAB),12094,2018,200-13080,200,13080,item-200-13080.xml,12327,MS,7,SBAC-NewSubject-v1:4-CR|3-7,CLAIM_4,1-Aug,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.628,1.93653,0,,,1.93653,(SBAC)SBAC-IAB-FIXED-G7E-Research-NewSubject-7-Winter-2017-2018,,SBAC-4-CR|3-7,,,,,"6-8.WHST.8	;6-8.WHST.8	",CLAIM_4|8-1,"6-8.WHST.8	",,,"A,C",6,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-Research-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-Research-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Research (IAB),12094,2018,200-16391,200,16391,item-200-16391.xml,12327,MC,7,SBAC-NewSubject-v1:4-CR|2-7,CLAIM_4,1-Aug,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.42438,0.05379,0,,,0.05379,(SBAC)SBAC-IAB-FIXED-G7E-Research-NewSubject-7-Winter-2017-2018,,SBAC-4-CR|2-7,,,,,"6-8.WHST.8	;6-8.WHST.8	",CLAIM_4|8-1,"6-8.WHST.8	",,,A,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-Research-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-Research-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Research (IAB),12094,2018,200-16393,200,16393,item-200-16393.xml,12327,HTQ,7,SBAC-NewSubject-v1:4-CR|2-7,CLAIM_4,1-Aug,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.44683,1.46412,0,,,1.46412,(SBAC)SBAC-IAB-FIXED-G7E-Research-NewSubject-7-Winter-2017-2018,,SBAC-4-CR|2-7,,,,,,CLAIM_4|8-1,,,,qrx,0,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
(SBAC)SBAC-IAB-FIXED-G7NewSubject-Research-NewSubject-7-Winter-2017-2018,SBAC-IAB-FIXED-G7NewSubject-Research-NewSubject-7,newsubject,7,interim,IAB,Grade 07 NewSubject - Research (IAB),12094,2018,200-16399,200,16399,item-200-16399.xml,12327,MC,7,SBAC-NewSubject-v1:4-CR|2-7,CLAIM_4,1-Aug,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.42935,1.04282,0,,,1.04282,(SBAC)SBAC-IAB-FIXED-G7E-Research-NewSubject-7-Winter-2017-2018,,SBAC-4-CR|2-7,,,,,"6-8.WHST.8	;6-8.WHST.8	",CLAIM_4|8-1,"6-8.WHST.8	",,,D,4,1,2260,2480,2,2480,2550,3,2550,2650,4,2650,2750,,,,,,
